"Código","Departamento","Hacinamiento","Casa_A","viv_Departamento"
"06189","Coronel Dorrego","0.51  -  0.99  personas por cuarto",1093,16
"06189","Coronel Dorrego","1.00  -  1.49  personas por cuarto",1482,59
"06189","Coronel Dorrego","1.50  -  1.99  personas por cuarto",383,6
"06189","Coronel Dorrego","2.00  -  3.00  personas por cuarto",378,13
"06189","Coronel Dorrego","Más de  3.00 personas por cuarto",46,3
"06189","Coronel Dorrego","Total",5262,152
"06196","Coronel Pringles","Hasta   0.50 personas por cuarto",2539,108
"06196","Coronel Pringles","0.51  -  0.99  personas por cuarto",1511,40
"06196","Coronel Pringles","1.00  -  1.49  personas por cuarto",1854,60
"06196","Coronel Pringles","1.50  -  1.99  personas por cuarto",524,5
"06196","Coronel Pringles","2.00  -  3.00  personas por cuarto",637,21
"06196","Coronel Pringles","Más de  3.00 personas por cuarto",120,1
"06196","Coronel Pringles","Total",7185,235
"06203","Coronel Suárez","Hasta   0.50 personas por cuarto",4347,177
"06203","Coronel Suárez","0.51  -  0.99  personas por cuarto",2968,85
"06203","Coronel Suárez","1.00  -  1.49  personas por cuarto",3291,115
"06203","Coronel Suárez","1.50  -  1.99  personas por cuarto",774,15
"06203","Coronel Suárez","2.00  -  3.00  personas por cuarto",712,27
"06203","Coronel Suárez","Más de  3.00 personas por cuarto",65,3
"06203","Coronel Suárez","Total",12157,422
"06210","Chacabuco","Hasta   0.50 personas por cuarto",4144,218
"06210","Chacabuco","0.51  -  0.99  personas por cuarto",2942,116
"06210","Chacabuco","1.00  -  1.49  personas por cuarto",4316,220
"06210","Chacabuco","1.50  -  1.99  personas por cuarto",1239,36
"06210","Chacabuco","2.00  -  3.00  personas por cuarto",1554,73
"06210","Chacabuco","Más de  3.00 personas por cuarto",216,7
"06210","Chacabuco","Total",14411,670
"06217","Chascomús","Hasta   0.50 personas por cuarto",3293,185
"06217","Chascomús","0.51  -  0.99  personas por cuarto",2480,78
"06217","Chascomús","1.00  -  1.49  personas por cuarto",3596,224
"06217","Chascomús","1.50  -  1.99  personas por cuarto",1031,36
"06217","Chascomús","2.00  -  3.00  personas por cuarto",1315,74
"06217","Chascomús","Más de  3.00 personas por cuarto",162,12
"06217","Chascomús","Total",11877,609
"06224","Chivilcoy","Hasta   0.50 personas por cuarto",6115,336
"06224","Chivilcoy","0.51  -  0.99  personas por cuarto",4274,132
"06224","Chivilcoy","1.00  -  1.49  personas por cuarto",5383,305
"06224","Chivilcoy","1.50  -  1.99  personas por cuarto",1526,34
"06224","Chivilcoy","2.00  -  3.00  personas por cuarto",1384,58
"06224","Chivilcoy","Más de  3.00 personas por cuarto",195,18
"06224","Chivilcoy","Total",18877,883
"06231","Daireaux","Hasta   0.50 personas por cuarto",1370,26
"06231","Daireaux","0.51  -  0.99  personas por cuarto",971,12
"06231","Daireaux","1.00  -  1.49  personas por cuarto",1442,35
"06231","Daireaux","1.50  -  1.99  personas por cuarto",474,6
"06231","Daireaux","2.00  -  3.00  personas por cuarto",538,25
"06231","Daireaux","Más de  3.00 personas por cuarto",80,3
"06231","Daireaux","Total",4875,107
"06238","Dolores","Hasta   0.50 personas por cuarto",2234,72
"06238","Dolores","0.51  -  0.99  personas por cuarto",1622,37
"06238","Dolores","1.00  -  1.49  personas por cuarto",2091,86
"06238","Dolores","1.50  -  1.99  personas por cuarto",577,12
"06238","Dolores","2.00  -  3.00  personas por cuarto",669,25
"06238","Dolores","Más de  3.00 personas por cuarto",49,3
"06238","Dolores","Total",7242,235
"06245","Ensenada","Hasta   0.50 personas por cuarto",3377,198
"06245","Ensenada","0.51  -  0.99  personas por cuarto",2739,169
"06245","Ensenada","1.00  -  1.49  personas por cuarto",4411,450
"06245","Ensenada","1.50  -  1.99  personas por cuarto",1095,171
"06245","Ensenada","2.00  -  3.00  personas por cuarto",1373,114
"06245","Ensenada","Más de  3.00 personas por cuarto",248,0
"06245","Ensenada","Total",13243,1102
"06252","Escobar","Hasta   0.50 personas por cuarto",7628,905
"06252","Escobar","0.51  -  0.99  personas por cuarto",8392,626
"06252","Escobar","1.00  -  1.49  personas por cuarto",13642,1168
"06252","Escobar","1.50  -  1.99  personas por cuarto",4430,278
"06252","Escobar","2.00  -  3.00  personas por cuarto",5879,462
"06252","Escobar","Más de  3.00 personas por cuarto",1184,63
"06252","Escobar","Total",41155,3502
"06266","Exaltación de la Cruz","Hasta   0.50 personas por cuarto",1755,20
"06266","Exaltación de la Cruz","0.51  -  0.99  personas por cuarto",1467,19
"06266","Exaltación de la Cruz","1.00  -  1.49  personas por cuarto",2407,59
"06266","Exaltación de la Cruz","1.50  -  1.99  personas por cuarto",730,10
"06266","Exaltación de la Cruz","2.00  -  3.00  personas por cuarto",1019,22
"06266","Exaltación de la Cruz","Más de  3.00 personas por cuarto",167,3
"06266","Exaltación de la Cruz","Total",7545,133
"06277","Florentino Ameghino","Hasta   0.50 personas por cuarto",840,9
"06277","Florentino Ameghino","0.51  -  0.99  personas por cuarto",553,0
"06277","Florentino Ameghino","1.00  -  1.49  personas por cuarto",805,18
"06277","Florentino Ameghino","1.50  -  1.99  personas por cuarto",223,3
"06277","Florentino Ameghino","2.00  -  3.00  personas por cuarto",238,10
"06277","Florentino Ameghino","Más de  3.00 personas por cuarto",37,2
"06277","Florentino Ameghino","Total",2696,42
"06280","General Alvarado","Hasta   0.50 personas por cuarto",2485,401
"06280","General Alvarado","0.51  -  0.99  personas por cuarto",1821,157
"06280","General Alvarado","1.00  -  1.49  personas por cuarto",3137,483
"06280","General Alvarado","1.50  -  1.99  personas por cuarto",1074,88
"06280","General Alvarado","2.00  -  3.00  personas por cuarto",1403,184
"06280","General Alvarado","Más de  3.00 personas por cuarto",226,10
"06280","General Alvarado","Total",10146,1323
"06287","General Alvear","Hasta   0.50 personas por cuarto",855,19
"06287","General Alvear","0.51  -  0.99  personas por cuarto",529,12
"06287","General Alvear","1.00  -  1.49  personas por cuarto",898,27
"06287","General Alvear","1.50  -  1.99  personas por cuarto",300,2
"06287","General Alvear","2.00  -  3.00  personas por cuarto",315,3
"06287","General Alvear","Más de  3.00 personas por cuarto",45,2
"06287","General Alvear","Total",2942,65
"06294","General Arenales","Hasta   0.50 personas por cuarto",1696,10
"06294","General Arenales","0.51  -  0.99  personas por cuarto",1120,4
"06294","General Arenales","1.00  -  1.49  personas por cuarto",1429,7
"06294","General Arenales","1.50  -  1.99  personas por cuarto",324,0
"06294","General Arenales","2.00  -  3.00  personas por cuarto",288,0
"06294","General Arenales","Más de  3.00 personas por cuarto",23,0
"06294","General Arenales","Total",4880,21
"06301","General Belgrano","Hasta   0.50 personas por cuarto",1681,19
"06301","General Belgrano","0.51  -  0.99  personas por cuarto",1095,6
"06301","General Belgrano","1.00  -  1.49  personas por cuarto",1523,33
"06301","General Belgrano","1.50  -  1.99  personas por cuarto",409,7
"06301","General Belgrano","2.00  -  3.00  personas por cuarto",453,14
"06301","General Belgrano","Más de  3.00 personas por cuarto",78,0
"06301","General Belgrano","Total",5239,79
"06308","General Guido","Hasta   0.50 personas por cuarto",277,0
"06308","General Guido","0.51  -  0.99  personas por cuarto",137,0
"06308","General Guido","1.00  -  1.49  personas por cuarto",227,0
"06308","General Guido","1.50  -  1.99  personas por cuarto",78,0
"06308","General Guido","2.00  -  3.00  personas por cuarto",116,1
"06308","General Guido","Más de  3.00 personas por cuarto",7,0
"06308","General Guido","Total",842,1
"06315","General Juan Madariaga","Hasta   0.50 personas por cuarto",1306,85
"06315","General Juan Madariaga","0.51  -  0.99  personas por cuarto",992,47
"06315","General Juan Madariaga","1.00  -  1.49  personas por cuarto",1490,94
"06315","General Juan Madariaga","1.50  -  1.99  personas por cuarto",396,14
"06315","General Juan Madariaga","2.00  -  3.00  personas por cuarto",470,38
"06315","General Juan Madariaga","Más de  3.00 personas por cuarto",71,9
"06315","General Juan Madariaga","Total",4725,287
"06322","General La Madrid","Hasta   0.50 personas por cuarto",1152,11
"06322","General La Madrid","0.51  -  0.99  personas por cuarto",682,2
"06322","General La Madrid","1.00  -  1.49  personas por cuarto",897,16
"06322","General La Madrid","1.50  -  1.99  personas por cuarto",264,2
"06322","General La Madrid","2.00  -  3.00  personas por cuarto",295,5
"06322","General La Madrid","Más de  3.00 personas por cuarto",35,4
"06322","General La Madrid","Total",3325,40
"06329","General Las Heras","Hasta   0.50 personas por cuarto",1021,13
"06329","General Las Heras","0.51  -  0.99  personas por cuarto",789,4
"06329","General Las Heras","1.00  -  1.49  personas por cuarto",1215,32
"06329","General Las Heras","1.50  -  1.99  personas por cuarto",334,9
"06329","General Las Heras","2.00  -  3.00  personas por cuarto",441,20
"06329","General Las Heras","Más de  3.00 personas por cuarto",69,2
"06329","General Las Heras","Total",3869,80
"06336","General Lavalle","Hasta   0.50 personas por cuarto",192,2
"06336","General Lavalle","0.51  -  0.99  personas por cuarto",152,0
"06336","General Lavalle","1.00  -  1.49  personas por cuarto",304,1
"06336","General Lavalle","1.50  -  1.99  personas por cuarto",115,1
"06336","General Lavalle","2.00  -  3.00  personas por cuarto",145,1
"06336","General Lavalle","Más de  3.00 personas por cuarto",20,0
"06336","General Lavalle","Total",928,5
"06343","General Paz","Hasta   0.50 personas por cuarto",1033,11
"06343","General Paz","0.51  -  0.99  personas por cuarto",631,7
"06343","General Paz","1.00  -  1.49  personas por cuarto",875,15
"06343","General Paz","1.50  -  1.99  personas por cuarto",281,4
"06343","General Paz","2.00  -  3.00  personas por cuarto",324,6
"06343","General Paz","Más de  3.00 personas por cuarto",40,0
"06343","General Paz","Total",3184,43
"06351","General Pinto","Hasta   0.50 personas por cuarto",1138,8
"06351","General Pinto","0.51  -  0.99  personas por cuarto",655,2
"06351","General Pinto","1.00  -  1.49  personas por cuarto",1010,9
"06351","General Pinto","1.50  -  1.99  personas por cuarto",307,3
"06351","General Pinto","2.00  -  3.00  personas por cuarto",364,1
"06351","General Pinto","Más de  3.00 personas por cuarto",42,0
"06351","General Pinto","Total",3516,23
"06357","General Pueyrredón","Hasta   0.50 personas por cuarto",32131,17376
"06357","General Pueyrredón","0.51  -  0.99  personas por cuarto",29980,8232
"06357","General Pueyrredón","1.00  -  1.49  personas por cuarto",46267,21805
"06357","General Pueyrredón","1.50  -  1.99  personas por cuarto",12032,3624
"06357","General Pueyrredón","2.00  -  3.00  personas por cuarto",14397,5549
"06357","General Pueyrredón","Más de  3.00 personas por cuarto",1957,369
"06357","General Pueyrredón","Total",136764,56955
"06364","General Rodríguez","Hasta   0.50 personas por cuarto",3512,320
"06364","General Rodríguez","0.51  -  0.99  personas por cuarto",3155,204
"06364","General Rodríguez","1.00  -  1.49  personas por cuarto",5313,340
"06364","General Rodríguez","1.50  -  1.99  personas por cuarto",1723,56
"06364","General Rodríguez","2.00  -  3.00  personas por cuarto",2264,165
"06364","General Rodríguez","Más de  3.00 personas por cuarto",368,11
"06364","General Rodríguez","Total",16335,1096
"06385","General Viamonte","Hasta   0.50 personas por cuarto",1801,14
"06385","General Viamonte","0.51  -  0.99  personas por cuarto",1248,11
"06385","General Viamonte","1.00  -  1.49  personas por cuarto",1425,30
"06385","General Viamonte","1.50  -  1.99  personas por cuarto",384,5
"06385","General Viamonte","2.00  -  3.00  personas por cuarto",378,6
"06385","General Viamonte","Más de  3.00 personas por cuarto",39,1
"06385","General Viamonte","Total",5275,67
"06392","General Villegas","Hasta   0.50 personas por cuarto",2752,64
"06392","General Villegas","0.51  -  0.99  personas por cuarto",1806,19
"06392","General Villegas","1.00  -  1.49  personas por cuarto",2422,66
"06392","General Villegas","1.50  -  1.99  personas por cuarto",679,12
"06392","General Villegas","2.00  -  3.00  personas por cuarto",834,36
"06392","General Villegas","Más de  3.00 personas por cuarto",122,9
"06392","General Villegas","Total",8615,206
"06399","Guaminí","Hasta   0.50 personas por cuarto",1449,3
"06399","Guaminí","0.51  -  0.99  personas por cuarto",939,0
"06399","Guaminí","1.00  -  1.49  personas por cuarto",1051,14
"06399","Guaminí","1.50  -  1.99  personas por cuarto",251,0
"06399","Guaminí","2.00  -  3.00  personas por cuarto",250,4
"06399","Guaminí","Más de  3.00 personas por cuarto",22,0
"06399","Guaminí","Total",3962,21
"06406","Hipólito Yrigoyen","Hasta   0.50 personas por cuarto",1022,11
"06406","Hipólito Yrigoyen","0.51  -  0.99  personas por cuarto",658,4
"06406","Hipólito Yrigoyen","1.00  -  1.49  personas por cuarto",825,9
"06406","Hipólito Yrigoyen","1.50  -  1.99  personas por cuarto",249,1
"06406","Hipólito Yrigoyen","2.00  -  3.00  personas por cuarto",233,6
"06406","Hipólito Yrigoyen","Más de  3.00 personas por cuarto",33,0
"06406","Hipólito Yrigoyen","Total",3020,31
"06413","Junín","Hasta   0.50 personas por cuarto",7630,1221
"06413","Junín","0.51  -  0.99  personas por cuarto",5748,567
"06413","Junín","1.00  -  1.49  personas por cuarto",7389,968
"06413","Junín","1.50  -  1.99  personas por cuarto",1608,236
"06413","Junín","2.00  -  3.00  personas por cuarto",2017,305
"06413","Junín","Más de  3.00 personas por cuarto",249,30
"06413","Junín","Total",24641,3327
"06420","La Costa","Hasta   0.50 personas por cuarto",3969,1034
"06420","La Costa","0.51  -  0.99  personas por cuarto",2986,457
"06420","La Costa","1.00  -  1.49  personas por cuarto",5724,1565
"06420","La Costa","1.50  -  1.99  personas por cuarto",1775,407
"06420","La Costa","2.00  -  3.00  personas por cuarto",2463,774
"06420","La Costa","Más de  3.00 personas por cuarto",338,110
"06420","La Costa","Total",17255,4347
"06441","La Plata","Hasta   0.50 personas por cuarto",40729,19919
"06441","La Plata","0.51  -  0.99  personas por cuarto",32533,9095
"06441","La Plata","1.00  -  1.49  personas por cuarto",40474,18591
"06441","La Plata","1.50  -  1.99  personas por cuarto",10944,2383
"06441","La Plata","2.00  -  3.00  personas por cuarto",12316,4350
"06441","La Plata","Más de  3.00 personas por cuarto",1783,390
"06441","La Plata","Total",138779,54728
"06448","Laprida","Hasta   0.50 personas por cuarto",1080,46
"06448","Laprida","0.51  -  0.99  personas por cuarto",563,5
"06448","Laprida","1.00  -  1.49  personas por cuarto",855,10
"06448","Laprida","1.50  -  1.99  personas por cuarto",278,3
"06448","Laprida","2.00  -  3.00  personas por cuarto",370,5
"06448","Laprida","Más de  3.00 personas por cuarto",36,0
"06448","Laprida","Total",3182,69
"06455","Las Flores","Hasta   0.50 personas por cuarto",2241,36
"06455","Las Flores","0.51  -  0.99  personas por cuarto",1439,11
"06455","Las Flores","1.00  -  1.49  personas por cuarto",2091,51
"06455","Las Flores","1.50  -  1.99  personas por cuarto",562,9
"06455","Las Flores","2.00  -  3.00  personas por cuarto",794,29
"06455","Las Flores","Más de  3.00 personas por cuarto",91,5
"06455","Las Flores","Total",7218,141
"06462","Leandro N. Alem","Hasta   0.50 personas por cuarto",1713,10
"06462","Leandro N. Alem","0.51  -  0.99  personas por cuarto",1044,3
"06462","Leandro N. Alem","1.00  -  1.49  personas por cuarto",1275,14
"06462","Leandro N. Alem","1.50  -  1.99  personas por cuarto",434,2
"06462","Leandro N. Alem","2.00  -  3.00  personas por cuarto",499,4
"06462","Leandro N. Alem","Más de  3.00 personas por cuarto",47,1
"06462","Leandro N. Alem","Total",5012,34
"06469","Lincoln","Hasta   0.50 personas por cuarto",3986,183
"06469","Lincoln","0.51  -  0.99  personas por cuarto",2619,77
"06469","Lincoln","1.00  -  1.49  personas por cuarto",3482,207
"06469","Lincoln","1.50  -  1.99  personas por cuarto",1084,34
"06469","Lincoln","2.00  -  3.00  personas por cuarto",1207,79
"06469","Lincoln","Más de  3.00 personas por cuarto",139,8
"06469","Lincoln","Total",12517,588
"06476","Lobería","Hasta   0.50 personas por cuarto",1658,42
"06476","Lobería","0.51  -  0.99  personas por cuarto",1060,14
"06476","Lobería","1.00  -  1.49  personas por cuarto",1423,38
"06476","Lobería","1.50  -  1.99  personas por cuarto",520,6
"06476","Lobería","2.00  -  3.00  personas por cuarto",654,23
"06476","Lobería","Más de  3.00 personas por cuarto",76,2
"06476","Lobería","Total",5391,125
"06483","Lobos","Hasta   0.50 personas por cuarto",2840,96
"06483","Lobos","0.51  -  0.99  personas por cuarto",2041,31
"06483","Lobos","1.00  -  1.49  personas por cuarto",3021,102
"06483","Lobos","1.50  -  1.99  personas por cuarto",887,26
"06483","Lobos","2.00  -  3.00  personas por cuarto",968,39
"06483","Lobos","Más de  3.00 personas por cuarto",128,3
"06483","Lobos","Total",9885,297
"06497","Luján","Hasta   0.50 personas por cuarto",6953,540
"06497","Luján","0.51  -  0.99  personas por cuarto",5791,161
"06497","Luján","1.00  -  1.49  personas por cuarto",8130,722
"06497","Luján","1.50  -  1.99  personas por cuarto",2027,127
"06497","Luján","2.00  -  3.00  personas por cuarto",2450,325
"06497","Luján","Más de  3.00 personas por cuarto",476,57
"06497","Luján","Total",25827,1932
"06505","Magdalena","Hasta   0.50 personas por cuarto",1184,16
